"timepoint"	"genotype"	"treatment"	"concentration"	"NPQ"	"qL"	"qN"	"qP"	"Y.II."	"file"
13	"gun1-102kea1kea2"	"NaCl"	0	0.306	0.771	0.816	0.824	0.228	"input/For machine learning/20171230_gun1kea1kea2_rescue.txt"
13	"gun1-102kea1kea2"	"NaCl"	75	0.122	0.745	0.545	0.831	0.338	"input/For machine learning/20171230_gun1kea1kea2_rescue.txt"
13	"gun1-102kea1kea2"	"NaCl"	75	0.988	0	0.988	0	0.896	"input/For machine learning/20171230_gun1kea1kea2_rescue.txt"
13	"gun1-102kea1kea2"	"NaCl"	75	0.714	0	0.973	0	0.627	"input/For machine learning/20171230_gun1kea1kea2_rescue.txt"
13	"gun1-102kea1kea2"	"NaCl"	75	0.145	0.189	0.459	0.42	0.286	"input/For machine learning/20171230_gun1kea1kea2_rescue.txt"
13	"gun1-102kea1kea2"	"NaCl"	75	0.114	0.137	0.396	0.349	0.244	"input/For machine learning/20171230_gun1kea1kea2_rescue.txt"
13	"gun1-102kea1kea2"	"NaCl"	75	0.145	0.211	0.467	0.443	0.293	"input/For machine learning/20171230_gun1kea1kea2_rescue.txt"
13	"gun1-102kea1kea2"	"NaCl"	75	0.125	0.176	0.427	0.392	0.262	"input/For machine learning/20171230_gun1kea1kea2_rescue.txt"
13	"gun1-102kea1kea2"	"NaCl"	75	0.098	0.282	0.455	0.427	0.202	"input/For machine learning/20180209_kea1-1kea2-1gun1_rescue.txt"
13	"gun1-102kea1kea2"	"NaCl"	75	0.082	0.253	0.431	0.373	0.161	"input/For machine learning/20180209_kea1-1kea2-1gun1_rescue.txt"
13	"gun1-102kea1kea2"	"NaCl"	75	0.102	0.331	0.412	0.541	0.314	"input/For machine learning/20180209_kea1-1kea2-1gun1_rescue.txt"
13	"gun1-102kea1kea2"	"NaCl"	75	0.078	0.178	0.518	0.235	0.069	"input/For machine learning/20180209_kea1-1kea2-1gun1_rescue.txt"
13	"gun1-102kea1kea2"	"NaCl"	75	0.129	0.223	0.58	0.314	0.117	"input/For machine learning/20180209_kea1-1kea2-1gun1_rescue.txt"
13	"gun1-102kea1kea2"	"NaCl"	75	0	0.139	0	0.212	0.084	"input/For machine learning/20180209_kea1-1kea2-1gun1_rescue.txt"
13	"gun1-102kea1kea2"	"NaCl"	75	0.282	0.67	0.757	0.761	0.277	"input/For machine learning/20180209_kea1-1kea2-1gun1_rescue.txt"
13	"gun1-102kea1kea2"	"NaCl"	75	0.235	0.51	0.706	0.631	0.247	"input/For machine learning/20180209_kea1-1kea2-1gun1_rescue.txt"
13	"gun1-102kea1kea2"	"NaCl"	75	0.486	1	0.922	1	0.385	"input/For machine learning/20180209_kea1-1kea2-1gun1_rescue.txt"
13	"gun1-102kea1kea2"	"NaCl"	75	0	0	0	0	0.865	"input/For machine learning/20180209_kea1-1kea2-1gun1_rescue.txt"
13	"gun1-102kea1kea2"	"NaCl"	75	1	0	0.98	0	0.86	"input/For machine learning/20180209_kea1-1kea2-1gun1_rescue.txt"
13	"gun1-102kea1kea2"	"NaCl"	75	0.216	0.56	0.804	0.616	0.128	"input/For machine learning/20180209_kea1-1kea2-1gun1_rescue.txt"
13	"kea1kea2"	"NaCl"	0	0.251	0.182	0.616	0.373	0.233	"input/For machine learning/20170911_glk1glk2 _for_machine_learning_2018-03-27_.txt"
13	"kea1kea2"	"NaCl"	0	0.271	0.182	0.639	0.365	0.224	"input/For machine learning/20170911_glk1glk2 _for_machine_learning_2018-03-27_.txt"
13	"kea1kea2"	"NaCl"	0	0.533	0	0.933	0	0.086	"input/For machine learning/20170911_glk1glk2 _for_machine_learning_2018-03-27_.txt"
13	"kea1kea2"	"NaCl"	0	0.612	0	0.945	0	0.081	"input/For machine learning/20170911_glk1glk2 _for_machine_learning_2018-03-27_.txt"
13	"kea1kea2"	"NaCl"	75	0.196	0.224	0.541	0.459	0.303	"input/For machine learning/20170911_glk1glk2 _for_machine_learning_2018-03-27_.txt"
13	"kea1kea2"	"NaCl"	75	0.192	0.204	0.537	0.431	0.287	"input/For machine learning/20170911_glk1glk2 _for_machine_learning_2018-03-27_.txt"
13	"kea1kea2"	"NaCl"	75	0.231	0.458	0.702	0.58	0.226	"input/For machine learning/20170911_glk1glk2 _for_machine_learning_2018-03-27_.txt"
13	"kea1kea2"	"NaCl"	75	0.188	0.451	0.608	0.616	0.299	"input/For machine learning/20170911_glk1glk2 _for_machine_learning_2018-03-27_.txt"
13	"kea1kea2"	"NaCl"	75	0.298	0.566	0.773	0.667	0.233	"input/For machine learning/20170911_glk1glk2 _for_machine_learning_2018-03-27_.txt"
13	"kea1kea2"	"NaCl"	75	0.353	0.381	0.796	0.49	0.177	"input/For machine learning/20170911_glk1glk2 _for_machine_learning_2018-03-27_.txt"
13	"kea1kea2"	"NaCl"	0	0.525	0.874	0.922	0.894	0.158	"input/For machine learning/20171129_2017-11-29_.txt"
13	"kea1kea2"	"NaCl"	0	0.514	0.839	0.945	0.855	0.101	"input/For machine learning/20171129_2017-11-29_.txt"
13	"kea1kea2"	"NaCl"	0	0.467	0.852	0.929	0.871	0.123	"input/For machine learning/20171129_2017-11-29_.txt"
13	"kea1kea2"	"NaCl"	0	0.525	0.973	0.945	0.976	0.122	"input/For machine learning/20171129_2017-11-29_.txt"
13	"kea1kea2"	"NaCl"	0	0.427	0.86	0.922	0.878	0.13	"input/For machine learning/20171129_2017-11-29_.txt"
13	"kea1kea2"	"NaCl"	0	0.475	0.757	0.941	0.78	0.095	"input/For machine learning/20171129_2017-11-29_.txt"
13	"kea1kea2"	"NaCl"	0	0.353	0.675	0.863	0.729	0.166	"input/For machine learning/20171129_2017-11-29_.txt"
13	"kea1kea2"	"NaCl"	0	0.38	0.797	0.894	0.827	0.149	"input/For machine learning/20171129_2017-11-29_.txt"
13	"kea1kea2"	"NaCl"	0	0.427	0.644	0.902	0.69	0.129	"input/For machine learning/20171129_2017-11-29_.txt"
13	"kea1kea2"	"NaCl"	0	0.557	1	0.949	1	0.147	"input/For machine learning/20171129_2017-11-29_.txt"
13	"kea1kea2"	"NaCl"	0	0.424	0.916	0.91	0.929	0.155	"input/For machine learning/20171129_2017-11-29_.txt"
13	"kea1kea2"	"NaCl"	0	0.494	0.977	0.937	0.98	0.131	"input/For machine learning/20171129_2017-11-29_.txt"
13	"kea1kea2"	"NaCl"	0	0.529	0	0.965	0	0.07	"input/For machine learning/20171129_2017-11-29_.txt"
13	"kea1kea2"	"NaCl"	0	0.557	1	0.949	1	0.122	"input/For machine learning/20171129_2017-11-29_.txt"
13	"kea1kea2"	"NaCl"	0	0.447	0.787	0.914	0.816	0.135	"input/For machine learning/20171129_2017-11-29_.txt"
13	"kea1kea2"	"NaCl"	0	0.388	0.743	0.894	0.78	0.145	"input/For machine learning/20171129_2017-11-29_.txt"
13	"kea1kea2"	"NaCl"	75	0.322	0.572	0.788	0.671	0.231	"input/For machine learning/20171129_2017-11-29_.txt"
13	"kea1kea2"	"NaCl"	75	0.275	0.435	0.725	0.569	0.237	"input/For machine learning/20171129_2017-11-29_.txt"
13	"kea1kea2"	"NaCl"	75	0.259	0.353	0.675	0.522	0.26	"input/For machine learning/20171129_2017-11-29_.txt"
13	"kea1kea2"	"NaCl"	75	0.286	0.525	0.733	0.655	0.274	"input/For machine learning/20171129_2017-11-29_.txt"
13	"kea1kea2"	"NaCl"	75	0.357	0.565	0.792	0.675	0.253	"input/For machine learning/20171129_2017-11-29_.txt"
13	"kea1kea2"	"NaCl"	75	0.396	0.642	0.831	0.725	0.234	"input/For machine learning/20171129_2017-11-29_.txt"
13	"kea1kea2"	"NaCl"	75	0.302	0.54	0.753	0.663	0.266	"input/For machine learning/20171129_2017-11-29_.txt"
13	"kea1kea2"	"NaCl"	75	0.255	0.483	0.702	0.624	0.273	"input/For machine learning/20171129_2017-11-29_.txt"
13	"kea1kea2"	"NaCl"	75	0.271	0.478	0.71	0.624	0.279	"input/For machine learning/20171129_2017-11-29_.txt"
13	"kea1kea2"	"NaCl"	75	0.212	0.483	0.627	0.651	0.326	"input/For machine learning/20171129_2017-11-29_.txt"
13	"kea1kea2"	"NaCl"	75	0.212	0.525	0.639	0.678	0.323	"input/For machine learning/20171129_2017-11-29_.txt"
13	"kea1kea2"	"NaCl"	75	0.161	0.353	0.545	0.537	0.287	"input/For machine learning/20171129_2017-11-29_.txt"
13	"kea1kea2"	"NaCl"	75	0.282	0.508	0.773	0.608	0.203	"input/For machine learning/20171129_2017-11-29_.txt"
13	"kea1kea2"	"NaCl"	75	0.314	0.57	0.776	0.675	0.243	"input/For machine learning/20171129_2017-11-29_.txt"
13	"kea1kea2"	"NaCl"	75	0.278	0.397	0.722	0.533	0.227	"input/For machine learning/20171129_2017-11-29_.txt"
13	"kea1kea2"	"NaCl"	75	0.345	0.538	0.776	0.659	0.262	"input/For machine learning/20171129_2017-11-29_.txt"
13	"kea1kea2"	"NaCl"	75	0.314	0.508	0.729	0.659	0.308	"input/For machine learning/20171129_2017-11-29_.txt"
13	"kea1kea2"	"NaCl"	75	0.255	0.465	0.682	0.624	0.297	"input/For machine learning/20171129_2017-11-29_.txt"
13	"kea1kea2"	"NaCl"	75	0.286	0.551	0.737	0.675	0.276	"input/For machine learning/20171129_2017-11-29_.txt"
13	"kea1kea2"	"NaCl"	75	0.204	0.501	0.639	0.651	0.298	"input/For machine learning/20171129_2017-11-29_.txt"
13	"kea1kea2"	"NaCl"	75	0.275	0.543	0.741	0.659	0.254	"input/For machine learning/20171129_2017-11-29_.txt"
13	"kea1kea2"	"NaCl"	75	0.282	0.51	0.733	0.639	0.264	"input/For machine learning/20171129_2017-11-29_.txt"
13	"kea1kea2"	"NaCl"	0	0.482	0	0.937	0	0.192	"input/For machine learning/20171230_gun1kea1kea2_rescue.txt"
13	"kea1kea2"	"NaCl"	0	0.424	1	0.914	1	0.187	"input/For machine learning/20171230_gun1kea1kea2_rescue.txt"
13	"kea1kea2"	"NaCl"	0	0.4	0.976	0.906	0.98	0.164	"input/For machine learning/20171230_gun1kea1kea2_rescue.txt"
13	"kea1kea2"	"NaCl"	0	0.388	1	0.898	1	0.19	"input/For machine learning/20171230_gun1kea1kea2_rescue.txt"
13	"kea1kea2"	"NaCl"	0	0.349	0.644	0.871	0.694	0.142	"input/For machine learning/20171230_gun1kea1kea2_rescue.txt"
13	"kea1kea2"	"NaCl"	0	0.29	0.622	0.839	0.678	0.151	"input/For machine learning/20171230_gun1kea1kea2_rescue.txt"
13	"kea1kea2"	"NaCl"	0	0.337	0.689	0.867	0.737	0.156	"input/For machine learning/20171230_gun1kea1kea2_rescue.txt"
13	"kea1kea2"	"NaCl"	0	0.275	0.695	0.796	0.761	0.213	"input/For machine learning/20171230_gun1kea1kea2_rescue.txt"
13	"kea1kea2"	"NaCl"	0	0.31	0.769	0.855	0.808	0.168	"input/For machine learning/20171230_gun1kea1kea2_rescue.txt"
13	"kea1kea2"	"NaCl"	0	0.294	0.672	0.851	0.722	0.15	"input/For machine learning/20171230_gun1kea1kea2_rescue.txt"
13	"kea1kea2"	"NaCl"	0	0.298	0.778	0.839	0.82	0.188	"input/For machine learning/20171230_gun1kea1kea2_rescue.txt"
13	"kea1kea2"	"NaCl"	75	0.204	0.417	0.624	0.584	0.288	"input/For machine learning/20171230_gun1kea1kea2_rescue.txt"
13	"kea1kea2"	"NaCl"	75	0.353	0.441	0.773	0.576	0.242	"input/For machine learning/20171230_gun1kea1kea2_rescue.txt"
13	"kea1kea2"	"NaCl"	75	0.224	0.561	0.714	0.667	0.241	"input/For machine learning/20171230_gun1kea1kea2_rescue.txt"
13	"kea1kea2"	"NaCl"	75	0.216	0.672	0.808	0.722	0.151	"input/For machine learning/20171230_gun1kea1kea2_rescue.txt"
13	"kea1kea2"	"NaCl"	75	0.176	0.449	0.584	0.624	0.318	"input/For machine learning/20171230_gun1kea1kea2_rescue.txt"
13	"kea1kea2"	"NaCl"	75	0.318	0.54	0.729	0.69	0.326	"input/For machine learning/20171230_gun1kea1kea2_rescue.txt"
13	"kea1kea2"	"NaCl"	75	0.322	0.629	0.835	0.694	0.175	"input/For machine learning/20171230_gun1kea1kea2_rescue.txt"
13	"kea1kea2"	"NaCl"	75	0.141	0.354	0.588	0.475	0.186	"input/For machine learning/20171230_gun1kea1kea2_rescue.txt"
13	"kea1kea2"	"NaCl"	75	0.102	0.166	0.451	0.286	0.143	"input/For machine learning/20180209_kea1-1kea2-1gun1_rescue.txt"
13	"kea1kea2"	"NaCl"	75	0.149	0.343	0.514	0.545	0.306	"input/For machine learning/20180209_kea1-1kea2-1gun1_rescue.txt"
13	"kea1kea2"	"NaCl"	75	0.161	0.274	0.529	0.471	0.272	"input/For machine learning/20180209_kea1-1kea2-1gun1_rescue.txt"
13	"kea1kea2"	"NaCl"	75	0.2	0.361	0.592	0.553	0.301	"input/For machine learning/20180209_kea1-1kea2-1gun1_rescue.txt"
13	"kea1kea2"	"NaCl"	75	0.129	0.312	0.471	0.522	0.306	"input/For machine learning/20180209_kea1-1kea2-1gun1_rescue.txt"
13	"kea1kea2"	"NaCl"	75	0.247	1	0.847	1	0.2	"input/For machine learning/20180209_kea1-1kea2-1gun1_rescue.txt"
13	"kea1kea2"	"NaCl"	75	0.176	0.352	0.569	0.537	0.286	"input/For machine learning/20180209_kea1-1kea2-1gun1_rescue.txt"
13	"kea1kea2"	"NaCl"	75	0.129	0.419	0.541	0.565	0.252	"input/For machine learning/20180209_kea1-1kea2-1gun1_rescue.txt"
13	"kea1kea2"	"NaCl"	75	0.165	0.459	0.627	0.584	0.23	"input/For machine learning/20180209_kea1-1kea2-1gun1_rescue.txt"
13	"kea1kea2"	"NaCl"	75	0.141	0.258	0.482	0.463	0.277	"input/For machine learning/20180209_kea1-1kea2-1gun1_rescue.txt"
13	"kea1kea2"	"NaCl"	75	0.149	0.32	0.506	0.533	0.314	"input/For machine learning/20180209_kea1-1kea2-1gun1_rescue.txt"
13	"kea1kea2"	"NaCl"	75	0.094	0.216	0.412	0.373	0.2	"input/For machine learning/20180209_kea1-1kea2-1gun1_rescue.txt"
13	"kea1kea2"	"NaCl"	75	0.227	0.396	0.737	0.494	0.161	"input/For machine learning/20180209_kea1-1kea2-1gun1_rescue.txt"
13	"kea1kea2"	"NaCl"	75	0	0	0	0	0.926	"input/For machine learning/20180209_kea1-1kea2-1gun1_rescue.txt"
13	"kea1kea2"	"NaCl"	75	0.22	0.332	0.718	0.431	0.15	"input/For machine learning/20180209_kea1-1kea2-1gun1_rescue.txt"
13	"kea1kea2"	"NaCl"	75	0.169	0.42	0.698	0.506	0.149	"input/For machine learning/20180209_kea1-1kea2-1gun1_rescue.txt"
13	"kea1kea2"	"NaCl"	75	0.263	0.53	0.769	0.624	0.2	"input/For machine learning/20180209_kea1-1kea2-1gun1_rescue.txt"
13	"kea1kea2"	"NaCl"	75	0.188	0.279	0.655	0.388	0.152	"input/For machine learning/20180209_kea1-1kea2-1gun1_rescue.txt"
13	"kea1kea2"	"NaCl"	0	0.204	0.453	0.6	0.647	0.355	"input/For machine learning/High Light_2017-06-01_.txt"
13	"kea1kea2"	"NaCl"	0	0.196	0.483	0.592	0.667	0.358	"input/For machine learning/High Light_2017-06-01_.txt"
13	"kea1kea2"	"NaCl"	0	0.196	0.475	0.584	0.671	0.374	"input/For machine learning/High Light_2017-06-01_.txt"
13	"kea1kea2"	"NaCl"	0	0.235	0.482	0.647	0.655	0.335	"input/For machine learning/High Light_2017-06-01_.txt"
13	"kea1kea2"	"NaCl"	0	0.259	0.501	0.675	0.667	0.333	"input/For machine learning/High Light_2017-06-01_.txt"
13	"kea1kea2"	"NaCl"	0	0.231	0.5	0.643	0.675	0.349	"input/For machine learning/High Light_2017-06-01_.txt"
13	"kea1kea2"	"NaCl"	0	0.325	0.619	0.737	0.753	0.353	"input/For machine learning/High Light_2017-06-01_.txt"
13	"kea1kea2"	"NaCl"	0	0.373	0.59	0.765	0.729	0.338	"input/For machine learning/High Light_2017-06-01_.txt"
13	"kea1kea2"	"NaCl"	0	0.361	0.559	0.749	0.71	0.341	"input/For machine learning/High Light_2017-06-01_.txt"
13	"kea1kea2"	"NaCl"	75	0.224	0.326	0.584	0.569	0.361	"input/For machine learning/High Light_2017-06-01_.txt"
13	"kea1kea2"	"NaCl"	75	0.275	0.388	0.639	0.624	0.383	"input/For machine learning/High Light_2017-06-01_.txt"
13	"kea1kea2"	"NaCl"	75	0.231	0.337	0.588	0.588	0.377	"input/For machine learning/High Light_2017-06-01_.txt"
13	"kea1kea2"	"NaCl"	75	0.333	0.431	0.698	0.639	0.365	"input/For machine learning/High Light_2017-06-01_.txt"
13	"kea1kea2"	"NaCl"	75	0.325	0.412	0.694	0.624	0.359	"input/For machine learning/High Light_2017-06-01_.txt"
13	"kea1kea2"	"NaCl"	75	0.322	0.438	0.69	0.651	0.378	"input/For machine learning/High Light_2017-06-01_.txt"
13	"kea1kea2"	"NaCl"	75	0.239	0.346	0.604	0.588	0.372	"input/For machine learning/High Light_2017-06-01_.txt"
13	"kea1kea2"	"NaCl"	75	0.267	0.401	0.643	0.627	0.376	"input/For machine learning/High Light_2017-06-01_.txt"
13	"kea1kea2"	"NaCl"	75	0.239	0.37	0.604	0.616	0.39	"input/For machine learning/High Light_2017-06-01_.txt"
13	"ys1"	"NaCl"	0	0.333	0.527	0.839	0.6	0.154	"input/For machine learning/High Light_2017-06-01_.txt"
13	"ys1"	"NaCl"	0	0.325	0.594	0.859	0.651	0.139	"input/For machine learning/High Light_2017-06-01_.txt"
13	"ys1"	"NaCl"	0	0.255	0.552	0.792	0.627	0.168	"input/For machine learning/High Light_2017-06-01_.txt"
13	"ys1"	"NaCl"	0	0.333	0.41	0.78	0.525	0.196	"input/For machine learning/High Light_2017-06-01_.txt"
13	"ys1"	"NaCl"	0	0.341	0.416	0.796	0.522	0.181	"input/For machine learning/High Light_2017-06-01_.txt"
13	"ys1"	"NaCl"	0	0.275	0.353	0.737	0.471	0.183	"input/For machine learning/High Light_2017-06-01_.txt"
13	"ys1"	"NaCl"	0	0.325	0.447	0.8	0.545	0.177	"input/For machine learning/High Light_2017-06-01_.txt"
13	"ys1"	"NaCl"	0	0.216	0.301	0.678	0.424	0.175	"input/For machine learning/High Light_2017-06-01_.txt"
13	"ys1"	"NaCl"	0	0.282	0	0.816	0	0.142	"input/For machine learning/High Light_2017-06-01_.txt"
13	"ys1"	"NaCl"	75	0.165	0	0.71	0	0.132	"input/For machine learning/High Light_2017-06-01_.txt"
13	"ys1"	"NaCl"	75	0.227	0.263	0.682	0.38	0.159	"input/For machine learning/High Light_2017-06-01_.txt"
13	"ys1"	"NaCl"	75	0.243	0.247	0.686	0.373	0.167	"input/For machine learning/High Light_2017-06-01_.txt"
13	"ys1"	"NaCl"	75	0.22	0.257	0.675	0.376	0.16	"input/For machine learning/High Light_2017-06-01_.txt"
14	"Col-0"	"NaCl"	0	0.267	0.226	0.631	0.439	0.275	"input/For machine learning/20170911_glk1glk2 _for_machine_learning_2018-03-27_.txt"
14	"Col-0"	"NaCl"	0	0.259	0.194	0.627	0.388	0.241	"input/For machine learning/20170911_glk1glk2 _for_machine_learning_2018-03-27_.txt"
14	"Col-0"	"NaCl"	0	0.306	0.262	0.675	0.467	0.276	"input/For machine learning/20170911_glk1glk2 _for_machine_learning_2018-03-27_.txt"
14	"Col-0"	"NaCl"	75	0.247	0.303	0.624	0.518	0.308	"input/For machine learning/20170911_glk1glk2 _for_machine_learning_2018-03-27_.txt"
14	"Col-0"	"NaCl"	75	0.192	0.245	0.549	0.471	0.298	"input/For machine learning/20170911_glk1glk2 _for_machine_learning_2018-03-27_.txt"
14	"Col-0"	"NaCl"	75	0.239	0.286	0.604	0.522	0.329	"input/For machine learning/20170911_glk1glk2 _for_machine_learning_2018-03-27_.txt"
14	"Col-0"	"NaCl"	0	0.243	0.182	0.6	0.388	0.253	"input/For machine learning/20171129_2017-11-29_.txt"
14	"Col-0"	"NaCl"	0	0.302	0.207	0.663	0.408	0.254	"input/For machine learning/20171129_2017-11-29_.txt"
14	"Col-0"	"NaCl"	0	0.243	0.186	0.6	0.396	0.26	"input/For machine learning/20171129_2017-11-29_.txt"
14	"Col-0"	"NaCl"	0	0.192	0.156	0.533	0.361	0.243	"input/For machine learning/20171129_2017-11-29_.txt"
14	"Col-0"	"NaCl"	0	0.192	0.151	0.533	0.353	0.238	"input/For machine learning/20171129_2017-11-29_.txt"
14	"Col-0"	"NaCl"	0	0.204	0.167	0.553	0.369	0.242	"input/For machine learning/20171129_2017-11-29_.txt"
14	"Col-0"	"NaCl"	0	0.18	0.148	0.514	0.353	0.241	"input/For machine learning/20171129_2017-11-29_.txt"
14	"Col-0"	"NaCl"	0	0.18	0.133	0.514	0.325	0.222	"input/For machine learning/20171129_2017-11-29_.txt"
14	"Col-0"	"NaCl"	0	0.231	0.141	0.588	0.314	0.202	"input/For machine learning/20171129_2017-11-29_.txt"
14	"Col-0"	"NaCl"	75	0.267	0.299	0.635	0.525	0.322	"input/For machine learning/20171129_2017-11-29_.txt"
14	"Col-0"	"NaCl"	75	0.282	0.295	0.651	0.518	0.315	"input/For machine learning/20171129_2017-11-29_.txt"
14	"Col-0"	"NaCl"	75	0.263	0.248	0.631	0.459	0.282	"input/For machine learning/20171129_2017-11-29_.txt"
14	"Col-0"	"NaCl"	75	0.235	0.239	0.604	0.455	0.284	"input/For machine learning/20171129_2017-11-29_.txt"
14	"Col-0"	"NaCl"	75	0.302	0.26	0.671	0.467	0.28	"input/For machine learning/20171129_2017-11-29_.txt"
14	"Col-0"	"NaCl"	75	0.31	0.274	0.671	0.49	0.296	"input/For machine learning/20171129_2017-11-29_.txt"
14	"Col-0"	"NaCl"	75	0.133	0.192	0.435	0.439	0.306	"input/For machine learning/20171129_2017-11-29_.txt"
14	"Col-0"	"NaCl"	75	0.22	0.226	0.573	0.459	0.301	"input/For machine learning/20171129_2017-11-29_.txt"
14	"Col-0"	"NaCl"	75	0.157	0.186	0.478	0.42	0.285	"input/For machine learning/20171129_2017-11-29_.txt"
14	"Col-0"	"NaCl"	75	0.184	0.205	0.522	0.443	0.299	"input/For machine learning/20171129_2017-11-29_.txt"
14	"Col-0"	"NaCl"	75	0.22	0.232	0.573	0.467	0.305	"input/For machine learning/20171129_2017-11-29_.txt"
14	"Col-0"	"NaCl"	75	0.184	0.203	0.522	0.435	0.292	"input/For machine learning/20171129_2017-11-29_.txt"
14	"Col-0"	"NaCl"	0	0.251	0.224	0.612	0.443	0.282	"input/For machine learning/20171230_gun1kea1kea2_rescue.txt"
14	"Col-0"	"NaCl"	0	0.267	0.199	0.671	0.341	0.179	"input/For machine learning/20171230_gun1kea1kea2_rescue.txt"
14	"Col-0"	"NaCl"	0	0.31	0.205	0.671	0.396	0.24	"input/For machine learning/20171230_gun1kea1kea2_rescue.txt"
14	"Col-0"	"NaCl"	0	0.337	0.237	0.694	0.431	0.254	"input/For machine learning/20171230_gun1kea1kea2_rescue.txt"
14	"Col-0"	"NaCl"	0	0.204	0.207	0.561	0.412	0.26	"input/For machine learning/20171230_gun1kea1kea2_rescue.txt"
14	"Col-0"	"NaCl"	0	0.235	0.178	0.604	0.361	0.222	"input/For machine learning/20171230_gun1kea1kea2_rescue.txt"
14	"Col-0"	"NaCl"	0	0.173	0.151	0.537	0.302	0.179	"input/For machine learning/20171230_gun1kea1kea2_rescue.txt"
14	"Col-0"	"NaCl"	0	0.184	0.166	0.525	0.38	0.257	"input/For machine learning/20171230_gun1kea1kea2_rescue.txt"
14	"Col-0"	"NaCl"	0	0.125	0.142	0.463	0.282	0.163	"input/For machine learning/20171230_gun1kea1kea2_rescue.txt"
14	"Col-0"	"NaCl"	0	0.153	0.142	0.49	0.314	0.2	"input/For machine learning/20171230_gun1kea1kea2_rescue.txt"
14	"Col-0"	"NaCl"	0	0.157	0.144	0.49	0.322	0.208	"input/For machine learning/20171230_gun1kea1kea2_rescue.txt"
14	"Col-0"	"NaCl"	0	0.176	0.166	0.557	0.31	0.172	"input/For machine learning/20171230_gun1kea1kea2_rescue.txt"
14	"Col-0"	"NaCl"	75	0.22	0.299	0.58	0.545	0.352	"input/For machine learning/20171230_gun1kea1kea2_rescue.txt"
14	"Col-0"	"NaCl"	75	0.231	0.346	0.588	0.6	0.389	"input/For machine learning/20171230_gun1kea1kea2_rescue.txt"
14	"Col-0"	"NaCl"	75	0.169	0.196	0.514	0.404	0.258	"input/For machine learning/20171230_gun1kea1kea2_rescue.txt"
14	"Col-0"	"NaCl"	75	0.506	0	0.902	0	0.729	"input/For machine learning/20171230_gun1kea1kea2_rescue.txt"
14	"Col-0"	"NaCl"	75	0.043	0	0.231	0	0.091	"input/For machine learning/20171230_gun1kea1kea2_rescue.txt"
14	"Col-0"	"NaCl"	75	0.102	0.113	0.384	0.267	0.172	"input/For machine learning/20171230_gun1kea1kea2_rescue.txt"
14	"Col-0"	"NaCl"	75	0.031	0	0.2	0	0.062	"input/For machine learning/20171230_gun1kea1kea2_rescue.txt"
14	"Col-0"	"NaCl"	75	0	0.151	0	0.275	0.146	"input/For machine learning/20171230_gun1kea1kea2_rescue.txt"
14	"Col-0"	"NaCl"	75	0.227	0.293	0.58	0.545	0.355	"input/For machine learning/20180209_kea1-1kea2-1gun1_rescue.txt"
14	"Col-0"	"NaCl"	75	0.235	0.292	0.596	0.537	0.346	"input/For machine learning/20180209_kea1-1kea2-1gun1_rescue.txt"
14	"Col-0"	"NaCl"	75	0.173	0.228	0.506	0.475	0.32	"input/For machine learning/20180209_kea1-1kea2-1gun1_rescue.txt"
14	"Col-0"	"NaCl"	75	0.255	0.322	0.62	0.565	0.357	"input/For machine learning/20180209_kea1-1kea2-1gun1_rescue.txt"
14	"Col-0"	"NaCl"	75	0.259	0.323	0.62	0.569	0.361	"input/For machine learning/20180209_kea1-1kea2-1gun1_rescue.txt"
14	"Col-0"	"NaCl"	75	0.286	0.35	0.659	0.573	0.341	"input/For machine learning/20180209_kea1-1kea2-1gun1_rescue.txt"
14	"Col-0"	"NaCl"	75	0.267	0.339	0.635	0.573	0.355	"input/For machine learning/20180209_kea1-1kea2-1gun1_rescue.txt"
14	"Col-0"	"NaCl"	75	0.2	0.253	0.549	0.498	0.329	"input/For machine learning/20180209_kea1-1kea2-1gun1_rescue.txt"
14	"Col-0"	"NaCl"	75	0.235	0.295	0.596	0.537	0.345	"input/For machine learning/20180209_kea1-1kea2-1gun1_rescue.txt"
